age,revenu_mensuel,revolving_utilization,debt_ratio,nb_open_credit_lines,nb_real_estate_loans,nb_dependents,nb_30_59_days_late,nb_60_89_days_late,nb_90_days_late,SeriousDlqin2yrs
41,2644.0,0.541,0.125,2,1,3,0,1,0,0
29,2554.0,0.166,0.32,5,0,0,0,0,0,0
32,3596.0,0.064,0.459,2,0,3,0,0,1,1
20,2500.0,0.062,0.184,2,0,1,0,0,1,0
58,4352.0,0.141,0.206,0,1,2,0,1,0,0
43,5403.0,0.493,0.111,4,1,3,1,0,0,0
30,4670.0,0.472,0.569,3,1,0,0,0,0,0
26,4863.0,0.044,0.409,4,0,1,0,0,0,0
33,2500.0,0.419,0.205,2,0,0,1,0,0,0
45,2958.0,0.357,0.484,4,1,1,0,0,0,0
20,3287.0,0.378,0.484,5,0,0,0,0,1,0
36,7006.0,0.263,0.448,4,0,1,0,1,0,1
55,2803.0,0.34,0.326,4,1,1,0,0,0,0
26,2500.0,0.588,0.565,1,0,1,1,0,0,0
38,2500.0,0.291,0.499,1,0,1,0,0,0,0
60,2704.0,0.384,0.222,11,0,1,0,0,0,0
44,2500.0,0.136,0.241,3,0,1,0,0,0,0
39,5630.0,0.172,0.528,2,0,1,0,0,0,0
43,2500.0,0.338,0.281,4,0,2,1,0,0,0
33,4450.0,0.376,0.153,5,1,4,0,0,0,0
50,2500.0,0.273,0.193,5,0,0,0,0,0,0
34,7173.0,0.148,0.528,5,0,2,0,0,0,0
20,3215.0,0.567,0.197,4,0,1,0,0,1,1
34,2935.0,0.166,0.184,4,0,3,0,1,0,0
28,4618.0,0.3,0.712,5,0,1,1,0,1,0
35,2500.0,0.172,0.507,2,0,2,0,0,1,0
35,4717.0,0.597,0.131,3,0,2,0,0,0,0
49,2931.0,0.013,0.093,1,0,5,1,1,0,0
44,2786.0,0.066,0.703,4,0,0,0,1,0,1
40,3500.0,0.188,0.536,4,0,1,0,0,0,0
37,2500.0,0.594,0.253,3,1,0,0,1,0,1
27,3341.0,0.199,0.586,1,1,1,0,0,0,0
20,4242.0,0.314,0.451,3,1,2,0,0,0,0
39,2500.0,0.54,0.596,4,0,1,0,0,0,0
45,5950.0,0.268,0.06,4,0,0,0,0,0,0
36,5256.0,0.25,0.301,3,1,0,0,0,0,1
32,2500.0,0.137,0.195,3,2,0,0,0,0,0
42,2500.0,0.146,0.43,1,0,0,1,0,0,0
37,5318.0,0.443,0.43,3,0,1,0,0,0,0
54,5136.0,0.396,0.516,3,3,3,0,0,0,0
50,4819.0,0.035,0.261,7,0,3,1,0,0,0
47,2500.0,0.716,0.487,2,1,2,1,0,0,1
45,8291.0,0.238,0.038,1,0,2,0,1,0,0
25,2592.0,0.093,0.054,4,1,3,0,0,1,1
44,4055.0,0.262,0.537,5,1,0,0,0,0,0
41,4078.0,0.3,0.54,1,0,1,0,0,0,0
44,7456.0,0.299,0.368,1,1,0,1,0,0,0
42,3852.0,0.517,0.243,1,1,3,0,0,0,0
42,4390.0,0.128,0.288,7,0,1,0,0,0,0
65,3517.0,0.417,0.612,1,0,1,0,0,0,0
37,2500.0,0.07,0.773,7,0,0,0,0,0,0
47,2500.0,0.153,0.616,4,0,1,0,0,1,1
33,3695.0,0.392,0.078,3,0,1,0,0,0,0
45,2500.0,0.662,0.206,2,0,0,0,0,0,0
47,4262.0,0.097,0.684,3,0,1,0,0,0,0
41,3893.0,0.268,0.319,2,1,0,0,0,0,0
54,3851.0,0.041,0.641,1,0,4,0,0,0,0
29,2500.0,0.064,0.815,5,0,1,0,0,0,0
33,5805.0,0.081,0.614,3,1,1,0,0,0,0
40,4508.0,0.473,0.45,5,1,1,0,0,0,0
46,2500.0,0.284,0.263,3,1,0,1,0,0,0
39,9236.0,0.174,0.07,5,0,0,0,0,0,0
50,3311.0,0.119,0.535,3,0,3,1,0,0,1
31,2500.0,0.362,0.309,5,3,1,0,0,0,0
26,2588.0,0.292,0.462,2,0,4,0,0,0,0
41,2500.0,0.393,0.497,2,0,1,1,0,0,0
37,6713.0,0.354,0.158,5,0,2,0,0,0,1
43,5921.0,0.167,0.261,5,1,1,0,0,0,1
37,5078.0,0.446,0.547,8,2,3,0,0,0,0
34,4666.0,0.071,0.234,3,0,1,0,0,0,1
37,6385.0,0.345,0.36,3,0,1,0,1,0,0
38,3265.0,0.417,0.201,3,1,0,0,0,0,0
34,4404.0,0.19,0.407,5,0,0,1,0,0,0
35,2527.0,0.468,0.551,3,0,2,1,0,0,0
33,3398.0,0.203,0.279,3,0,1,1,0,0,0
46,4458.0,0.262,0.506,7,0,2,0,0,0,0
39,2500.0,0.216,0.623,1,0,1,2,0,0,1
60,2755.0,0.409,0.097,4,0,2,0,2,0,0
39,3922.0,0.107,0.484,3,1,2,1,0,0,0
32,3516.0,0.32,0.387,3,2,2,0,0,0,0
64,2970.0,0.2,0.425,4,0,4,0,0,0,0
42,4746.0,0.435,0.302,7,0,3,0,1,0,0
47,2648.0,0.292,0.158,5,0,0,0,0,1,0
43,2500.0,0.393,0.373,7,0,2,0,0,0,1
44,6202.0,0.361,0.406,1,2,3,0,0,1,0
43,5821.0,0.35,0.305,3,0,1,0,0,0,0
26,2780.0,0.429,0.257,4,0,1,0,0,0,0
41,3530.0,0.143,0.606,2,1,1,1,0,0,0
24,5328.0,0.322,0.203,7,1,1,0,0,0,0
36,3714.0,0.165,0.735,2,1,1,0,2,0,0
30,4622.0,0.316,0.164,4,1,1,0,0,0,0
41,4510.0,0.345,0.446,6,1,1,1,2,0,1
41,3154.0,0.08,0.303,4,1,4,0,0,0,0
42,4592.0,0.122,0.198,0,0,1,0,0,0,1
40,2500.0,0.249,0.247,3,0,1,0,0,1,1
31,4348.0,0.22,0.473,2,0,0,1,0,0,0
35,3522.0,0.057,0.062,9,0,2,3,0,1,0
47,3095.0,0.155,0.37,7,0,0,0,0,0,0
48,2500.0,0.135,0.463,2,1,1,0,0,0,0
26,3863.0,0.082,0.475,1,1,1,0,0,0,0
22,3705.0,0.028,0.257,8,2,4,0,1,0,0
30,2500.0,0.271,0.575,4,0,2,0,0,1,0
48,2500.0,0.301,0.706,3,0,1,0,0,0,0
50,2500.0,0.068,0.335,2,0,1,0,0,0,0
28,3248.0,0.364,0.539,3,0,2,0,0,0,0
41,4179.0,0.329,0.283,3,0,2,0,0,0,0
56,8371.0,0.082,0.241,4,2,3,0,0,0,0
42,3568.0,0.456,0.509,3,0,1,0,0,0,0
52,2500.0,0.239,0.147,3,0,2,2,0,0,1
47,3317.0,0.305,0.364,3,0,1,0,0,0,0
28,6394.0,0.064,0.153,8,0,2,0,0,0,0
36,2678.0,0.358,0.581,4,0,1,0,1,0,0
38,6023.0,0.136,0.179,10,0,3,0,0,0,0
39,3941.0,0.311,0.453,1,1,0,0,0,1,1
47,4871.0,0.576,0.194,4,0,1,0,0,0,0
42,8404.0,0.29,0.582,5,1,1,1,0,0,0
20,2500.0,0.072,0.59,2,1,1,1,0,0,0
24,5450.0,0.187,0.65,1,0,1,0,0,0,0
20,3489.0,0.037,0.364,3,0,3,0,0,0,1
39,2500.0,0.059,0.206,4,0,0,0,0,0,0
40,3480.0,0.171,0.578,1,1,3,1,0,0,1
40,7793.0,0.261,0.253,4,0,0,0,0,0,0
28,6639.0,0.521,0.289,6,1,1,0,2,1,1
44,2500.0,0.206,0.674,4,1,1,0,0,0,0
45,2575.0,0.687,0.218,6,0,0,0,0,0,0
25,5565.0,0.267,0.474,4,0,1,0,0,0,0
23,3605.0,0.173,0.421,5,0,1,0,0,0,0
37,3612.0,0.247,0.464,2,1,3,2,0,0,0
55,2500.0,0.357,0.323,2,0,3,1,1,0,0
54,2603.0,0.261,0.184,4,1,1,0,0,0,0
43,2500.0,0.219,0.011,3,0,1,1,0,0,0
30,2500.0,0.035,0.231,2,1,1,0,0,0,0
46,2500.0,0.082,0.585,4,0,1,1,0,0,0
33,2500.0,0.379,0.364,4,1,2,0,0,0,0
30,2585.0,0.219,0.205,2,0,0,0,1,0,0
20,2500.0,0.272,0.065,8,1,2,0,1,0,1
39,5763.0,0.359,0.459,2,2,2,0,0,1,0
31,2500.0,0.158,0.39,2,1,3,1,1,0,1
38,6917.0,0.325,0.211,6,1,0,0,0,0,0
20,2928.0,0.317,0.654,5,0,3,0,0,0,0
39,4437.0,0.314,0.582,4,2,0,0,0,0,0
20,4501.0,0.286,0.22,2,1,1,0,0,0,0
48,2500.0,0.214,0.746,4,1,4,1,0,0,1
43,3141.0,0.358,0.438,3,1,3,0,0,0,0
35,2904.0,0.494,0.797,4,0,0,1,0,0,0
43,4305.0,0.144,0.538,3,0,4,0,0,0,0
28,3436.0,0.084,0.285,3,1,0,0,0,0,0
38,2600.0,0.067,0.358,6,1,2,0,0,0,1
45,3841.0,0.426,0.305,3,0,2,0,0,0,1
20,4242.0,0.252,0.11,8,1,0,0,0,0,0
33,8371.0,0.152,0.512,4,1,2,0,0,1,0
37,3754.0,0.246,0.127,5,0,1,1,0,0,0
36,3657.0,0.236,0.142,4,0,2,0,0,0,0
52,4415.0,0.206,0.071,7,1,1,0,1,0,0
26,2500.0,0.388,0.379,3,0,2,0,0,0,0
31,2500.0,0.536,0.17,5,0,0,1,0,0,0
20,3164.0,0.095,0.402,4,0,1,0,0,0,0
53,5898.0,0.461,0.508,6,0,1,0,0,0,0
35,6343.0,0.281,0.135,1,1,3,0,0,0,0
33,2500.0,0.204,0.313,4,1,1,0,0,0,1
37,4913.0,0.463,0.315,4,0,1,0,0,0,0
44,2500.0,0.062,0.339,6,1,1,0,0,0,0
41,4477.0,0.062,0.599,8,0,2,0,0,0,0
64,4358.0,0.164,0.422,2,1,1,0,0,0,0
42,2500.0,0.646,0.153,5,0,1,0,0,0,0
33,5710.0,0.211,0.502,0,1,1,1,0,0,0
32,7980.0,0.109,0.092,4,0,1,1,0,1,0
34,3540.0,0.357,0.12,5,0,0,0,0,0,1
22,3879.0,0.655,0.382,5,0,2,0,0,0,1
38,7084.0,0.215,0.112,4,0,0,0,0,0,0
45,2500.0,0.207,0.077,8,0,4,0,0,0,0
31,2500.0,0.238,0.119,5,0,1,0,0,0,0
29,2500.0,0.37,0.282,0,1,3,0,0,0,1
53,3702.0,0.065,0.451,0,1,2,0,0,0,0
23,3698.0,0.242,0.303,6,0,2,0,0,0,0
20,2838.0,0.194,0.2,4,0,0,0,1,0,0
26,3180.0,0.188,0.338,4,0,2,0,0,0,1
22,2856.0,0.281,0.511,7,0,2,1,0,0,0
41,2918.0,0.375,0.259,4,1,4,1,0,0,1
34,2576.0,0.107,0.449,6,0,3,0,0,1,0
35,2586.0,0.375,0.276,3,0,2,0,0,0,0
49,2500.0,0.068,0.398,3,1,1,0,0,1,0
31,3292.0,0.469,0.042,4,1,0,0,0,0,0
45,2500.0,0.344,0.509,8,0,1,0,0,0,0
53,5104.0,0.305,0.285,4,0,1,0,0,0,0
33,2830.0,0.075,0.571,2,1,1,0,0,0,0
45,3450.0,0.557,0.259,3,1,0,0,0,1,1
35,3078.0,0.075,0.349,4,2,2,1,0,0,0
47,3262.0,0.146,0.202,5,0,1,1,0,0,0
22,6429.0,0.452,0.288,1,0,3,1,0,0,0
21,2500.0,0.418,0.357,5,0,3,0,1,0,0
34,2500.0,0.62,0.545,6,0,1,1,0,0,0
29,3842.0,0.419,0.187,2,0,2,0,0,0,0
32,2913.0,0.383,0.566,2,0,2,0,0,0,0
35,4281.0,0.196,0.381,7,0,2,0,0,0,0
45,5026.0,0.278,0.162,3,0,0,0,0,1,0
33,2500.0,0.293,0.36,2,1,1,0,0,1,0
29,4777.0,0.356,0.324,6,0,2,0,0,0,0
34,2500.0,0.261,0.499,7,0,3,0,0,0,0
30,3765.0,0.365,0.397,2,0,1,1,0,0,0
28,2500.0,0.368,0.129,6,0,0,0,0,0,0
21,3864.0,0.193,0.329,2,1,2,0,0,1,0
38,3607.0,0.106,0.398,1,0,2,0,0,0,0
32,2500.0,0.205,0.527,4,0,1,0,0,0,0
47,2500.0,0.129,0.293,5,1,2,0,0,0,0
23,5104.0,0.242,0.192,4,0,0,0,0,0,0
32,2970.0,0.203,0.274,5,1,1,0,1,0,0
56,5741.0,0.157,0.571,5,1,2,1,0,0,0
28,2851.0,0.242,0.733,5,1,1,0,1,0,1
35,6542.0,0.143,0.103,2,0,1,1,0,0,0
25,2500.0,0.311,0.309,4,0,0,0,0,0,0
24,7064.0,0.226,0.296,5,0,2,0,0,0,0
53,3938.0,0.364,0.508,7,0,0,0,0,0,0
39,4359.0,0.363,0.083,3,1,1,0,0,0,0
39,2500.0,0.189,0.343,2,1,2,0,0,1,0
21,5055.0,0.208,0.054,3,0,1,0,0,0,0
41,5135.0,0.384,0.148,3,0,1,1,0,1,0
49,3146.0,0.731,0.305,1,1,0,0,0,0,0
49,2500.0,0.407,0.124,8,1,1,1,0,0,0
44,2500.0,0.143,0.688,4,0,0,1,0,0,0
26,2500.0,0.073,0.298,3,1,2,0,0,0,0
41,4457.0,0.189,0.256,9,2,1,0,0,1,0
44,2953.0,0.044,0.459,2,1,0,0,1,0,0
20,2979.0,0.185,0.154,0,0,1,0,0,0,0
26,2822.0,0.242,0.209,4,0,3,1,1,0,0
46,7053.0,0.115,0.358,5,1,0,0,0,0,0
46,3716.0,0.173,0.217,4,0,0,0,0,0,0
22,3980.0,0.079,0.547,3,0,1,0,0,0,0
45,2755.0,0.572,0.185,3,1,1,0,0,0,0
38,3593.0,0.394,0.607,3,0,0,0,1,0,0
45,2500.0,0.58,0.084,5,0,1,1,0,0,0
31,4250.0,0.467,0.18,9,0,3,0,0,0,0
44,2500.0,0.181,0.516,3,0,2,0,0,0,0
46,5089.0,0.32,0.409,3,1,1,1,0,0,0
34,2616.0,0.271,0.445,2,0,3,0,1,0,1
38,5579.0,0.565,0.42,4,0,2,0,1,0,0
31,8589.0,0.319,0.054,7,0,0,0,0,0,0
54,3643.0,0.362,0.547,6,0,3,0,0,0,1
36,6570.0,0.388,0.103,8,0,1,0,0,0,0
28,5106.0,0.117,0.157,4,0,0,0,1,0,0
30,2500.0,0.306,0.232,4,0,0,0,0,0,0
39,3827.0,0.327,0.328,5,1,2,0,0,0,0
45,4562.0,0.351,0.218,4,0,3,0,0,0,0
24,4765.0,0.24,0.588,1,0,0,0,0,0,1
56,3945.0,0.535,0.467,5,0,1,0,0,0,0
41,3922.0,0.28,0.299,5,1,0,0,0,0,0
42,3649.0,0.254,0.395,4,1,4,0,0,0,0
37,3866.0,0.752,0.248,5,0,3,0,0,0,0
38,2500.0,0.119,0.19,5,0,2,1,0,0,0
36,3274.0,0.306,0.547,7,2,1,0,0,0,0
48,2500.0,0.015,0.338,8,0,1,0,0,0,0
37,2910.0,0.158,0.313,3,0,0,0,0,1,0
45,2791.0,0.426,0.178,3,1,2,0,0,0,0
33,2712.0,0.475,0.509,4,0,1,0,0,0,0
39,2500.0,0.198,0.268,7,1,1,0,0,0,0
29,4110.0,0.05,0.177,5,2,1,0,1,0,0
50,3155.0,0.15,0.183,1,0,2,0,0,0,0
29,3013.0,0.34,0.377,2,0,0,0,0,0,0
34,2500.0,0.26,0.342,5,0,2,0,0,0,0
34,3184.0,0.6,0.593,3,1,2,0,0,2,1
34,6097.0,0.458,0.358,3,0,2,0,0,1,1
45,6139.0,0.688,0.14,4,0,4,0,0,0,0
34,4307.0,0.152,0.26,2,2,0,0,0,0,0
51,3188.0,0.034,0.099,6,2,1,0,0,0,0
29,4682.0,0.252,0.09,1,1,2,0,0,0,0
39,2696.0,0.429,0.261,5,0,1,1,0,0,0
30,3182.0,0.19,0.29,1,0,0,0,0,0,0
42,2607.0,0.289,0.091,2,0,3,2,0,0,0
37,5479.0,0.201,0.446,4,0,2,1,0,0,0
36,5172.0,0.668,0.215,1,1,2,1,0,0,0
49,3585.0,0.154,0.16,6,0,2,0,1,0,0
31,7935.0,0.2,0.303,6,0,2,2,0,0,0
43,4384.0,0.353,0.367,6,0,1,0,1,0,0
30,4274.0,0.175,0.529,2,0,0,1,0,0,0
39,4073.0,0.32,0.34,4,0,2,1,0,0,0
26,2500.0,0.108,0.356,3,0,0,0,0,0,1
31,2500.0,0.167,0.042,2,0,4,0,0,0,0
37,3553.0,0.341,0.263,3,1,1,0,0,0,0
56,3566.0,0.173,0.439,4,2,2,0,0,0,0
39,4748.0,0.203,0.05,2,0,2,0,0,0,0
54,2696.0,0.169,0.3,0,0,1,0,0,0,0
40,3759.0,0.156,0.392,2,0,1,0,0,0,0
34,3789.0,0.219,0.502,2,0,0,0,0,0,0
53,3857.0,0.253,0.398,5,0,0,1,0,0,0
42,3668.0,0.168,0.213,6,0,4,0,0,0,0
31,2500.0,0.316,0.174,4,0,0,0,0,0,0
42,2500.0,0.437,0.117,1,0,2,1,0,0,0
35,2500.0,0.103,0.49,5,2,0,0,0,0,0
20,2867.0,0.53,0.528,2,0,3,0,2,0,1
47,2500.0,0.175,0.075,2,0,1,0,0,0,0
48,3551.0,0.107,0.273,3,0,1,0,0,0,0
56,5946.0,0.227,0.587,10,0,4,0,0,0,0
42,5048.0,0.217,0.195,3,2,1,0,0,0,0
35,4491.0,0.172,0.074,5,0,5,0,0,0,0
46,5673.0,0.222,0.517,0,0,0,1,0,0,0
46,2500.0,0.248,0.445,5,0,1,0,0,0,0
54,2964.0,0.55,0.509,3,0,1,1,0,0,0
37,4801.0,0.315,0.103,3,1,2,1,0,0,0
36,2941.0,0.333,0.646,3,0,3,2,0,0,1
30,3014.0,0.049,0.088,3,0,0,0,0,0,0
43,8418.0,0.339,0.766,4,1,1,0,0,0,0
22,3801.0,0.027,0.423,4,0,2,1,2,0,0
45,8052.0,0.309,0.189,5,0,2,1,1,0,0
43,2500.0,0.391,0.104,5,0,1,1,0,1,0
43,2741.0,0.1,0.309,4,0,2,1,0,0,0
39,4376.0,0.177,0.076,4,0,1,0,0,0,0
53,3798.0,0.3,0.597,1,1,4,0,0,0,0
46,2500.0,0.614,0.369,5,0,1,1,0,0,0
31,3284.0,0.161,0.267,5,2,2,1,0,0,0
32,11080.0,0.495,0.153,3,0,0,0,0,0,0
29,4069.0,0.072,0.45,7,0,2,0,0,1,1
43,4779.0,0.236,0.307,6,0,0,1,0,0,0
27,2725.0,0.183,0.343,6,0,0,0,0,0,0
48,4062.0,0.309,0.209,5,1,2,0,0,0,0
51,3621.0,0.173,0.63,3,1,1,0,0,0,0
29,6024.0,0.058,0.114,1,0,2,0,1,0,0
36,5938.0,0.417,0.388,3,0,3,0,0,0,0
38,4374.0,0.304,0.105,3,0,1,0,0,0,0
46,3759.0,0.474,0.376,4,0,2,1,1,0,1
54,2500.0,0.497,0.141,3,1,1,1,0,1,0
21,2500.0,0.117,0.473,2,1,1,0,0,0,0
34,3778.0,0.183,0.304,3,1,0,0,0,1,0
35,5397.0,0.222,0.206,3,1,2,1,0,0,0
23,6630.0,0.125,0.394,3,0,4,1,0,0,0
33,2500.0,0.677,0.557,6,0,1,0,0,0,0
42,2500.0,0.121,0.332,1,0,3,0,0,0,0
35,5540.0,0.198,0.064,5,0,2,0,0,0,0
22,2523.0,0.36,0.092,3,0,2,0,0,0,0
65,2500.0,0.108,0.2,2,0,1,1,0,0,0
40,2916.0,0.052,0.665,3,0,0,1,0,0,1
39,2893.0,0.058,0.144,1,0,1,0,0,0,0
27,6595.0,0.421,0.511,0,0,0,0,0,0,0
40,5375.0,0.101,0.222,4,0,0,1,0,0,0
36,2613.0,0.169,0.335,1,0,2,0,0,0,0
20,6830.0,0.069,0.517,1,0,2,0,0,0,0
27,3852.0,0.149,0.35,2,0,0,0,0,0,0
45,5869.0,0.21,0.114,5,0,1,0,0,0,0
57,6616.0,0.253,0.315,4,0,1,0,0,0,0
41,3235.0,0.603,0.518,2,0,3,0,0,0,0
49,4708.0,0.311,0.164,4,0,3,1,0,0,0
36,3032.0,0.127,0.13,6,1,0,0,0,0,0
37,5533.0,0.426,0.198,6,0,2,0,1,1,0
48,3792.0,0.171,0.261,2,0,0,0,0,0,0
54,5609.0,0.192,0.427,6,0,0,1,0,0,0
51,7231.0,0.259,0.323,7,1,2,0,0,0,0
27,4658.0,0.29,0.275,4,0,0,1,0,0,0
37,3491.0,0.415,0.41,8,0,2,0,0,0,0
40,3517.0,0.426,0.359,5,1,4,1,0,1,0
35,2500.0,0.053,0.643,3,0,0,0,0,0,0
41,2642.0,0.572,0.615,6,2,0,1,0,0,0
46,5539.0,0.083,0.676,2,2,0,0,0,0,0
48,5633.0,0.136,0.225,1,0,1,0,0,0,0
54,2616.0,0.3,0.287,5,0,2,0,0,0,0
34,3921.0,0.497,0.297,4,0,0,1,0,0,0
24,3344.0,0.143,0.204,4,0,2,0,0,0,0
41,4966.0,0.1,0.253,1,1,2,0,0,0,0
56,9837.0,0.44,0.221,1,0,1,0,0,0,0
33,5008.0,0.134,0.266,11,0,2,0,0,0,0
44,2693.0,0.135,0.271,9,0,0,0,0,0,0
44,3515.0,0.252,0.607,6,0,0,1,0,2,1
39,6842.0,0.143,0.753,3,0,2,0,1,0,0
38,2500.0,0.299,0.463,7,0,1,0,0,0,0
28,2761.0,0.348,0.179,6,0,0,0,0,0,0
20,5011.0,0.148,0.314,3,0,1,1,0,1,1
26,6519.0,0.272,0.067,3,2,5,0,0,0,0
34,4789.0,0.128,0.378,4,0,1,0,0,0,0
48,2771.0,0.423,0.28,4,1,1,0,0,0,0
36,4635.0,0.169,0.378,5,2,2,0,0,0,0
32,4387.0,0.258,0.284,4,1,0,1,0,0,0
29,4264.0,0.233,0.236,4,0,2,0,0,1,0
44,3485.0,0.111,0.192,5,3,2,1,0,0,0
51,3729.0,0.395,0.162,5,0,0,1,0,0,0
48,2500.0,0.385,0.54,2,1,2,0,0,0,0
44,11115.0,0.204,0.44,7,0,0,0,0,0,0
23,3907.0,0.174,0.328,9,0,1,0,0,0,0
34,4660.0,0.358,0.274,7,1,1,0,0,0,0
57,3301.0,0.163,0.426,4,1,2,0,0,0,0
49,5326.0,0.348,0.301,6,0,1,0,1,0,0
22,2500.0,0.39,0.619,6,1,3,0,0,0,0
37,2500.0,0.294,0.732,5,0,1,0,0,0,1
41,3591.0,0.299,0.662,3,1,2,0,0,0,0
30,9176.0,0.135,0.605,0,0,2,1,0,0,0
20,6271.0,0.373,0.078,4,0,2,1,0,0,0
38,2531.0,0.286,0.402,4,1,2,0,0,0,0
30,4593.0,0.466,0.744,3,1,0,0,0,0,0
30,2735.0,0.396,0.661,3,1,2,0,0,0,0
34,4411.0,0.157,0.259,5,0,5,0,0,0,0
36,4569.0,0.393,0.168,2,0,2,0,1,0,0
37,5524.0,0.364,0.629,6,0,3,0,0,0,0
29,2500.0,0.232,0.204,2,1,1,0,0,0,0
35,2500.0,0.286,0.543,5,0,1,0,0,0,1
20,3519.0,0.27,0.298,2,0,2,0,0,0,0
41,2500.0,0.329,0.297,0,1,1,0,0,0,0
20,2500.0,0.46,0.519,2,1,1,0,0,0,0
35,4115.0,0.276,0.288,5,0,2,1,0,0,1
47,2500.0,0.325,0.302,6,0,0,0,0,0,0
27,10056.0,0.53,0.445,5,0,2,1,0,0,0
45,2864.0,0.184,0.107,4,1,0,0,0,0,0
49,3224.0,0.144,0.3,1,1,2,0,1,0,0
20,4163.0,0.016,0.34,3,1,4,0,0,0,0
36,2500.0,0.09,0.478,4,1,0,0,0,0,0
20,4577.0,0.031,0.369,0,0,0,0,0,0,0
36,4246.0,0.175,0.583,4,0,5,0,0,0,0
37,3111.0,0.408,0.377,2,0,0,0,0,1,0
20,4119.0,0.516,0.517,2,0,0,0,0,0,0
57,4415.0,0.139,0.51,9,1,3,1,0,0,1
40,6945.0,0.2,0.434,3,1,1,0,0,0,0
29,11216.0,0.29,0.77,8,0,2,0,0,0,0
52,2500.0,0.341,0.433,1,1,1,0,1,0,0
20,2500.0,0.163,0.519,2,0,2,0,0,0,0
25,3813.0,0.269,0.169,5,1,0,0,0,0,0
20,2500.0,0.098,0.56,7,0,2,0,0,0,0
56,4877.0,0.304,0.458,5,0,2,2,0,0,0
41,3831.0,0.182,0.212,3,0,2,0,0,0,1
44,4295.0,0.195,0.27,5,2,0,0,0,0,0
41,3176.0,0.11,0.128,1,1,4,1,0,0,0
43,4084.0,0.157,0.269,3,1,1,0,0,0,0
38,4503.0,0.213,0.539,6,1,5,0,1,0,0
40,3984.0,0.488,0.544,9,2,2,0,0,0,1
39,2500.0,0.048,0.112,2,1,0,0,0,0,0
31,3934.0,0.156,0.223,1,1,0,1,0,0,0
37,8386.0,0.184,0.399,4,0,2,0,0,0,0
40,4058.0,0.127,0.388,7,0,2,1,0,1,0
39,3873.0,0.35,0.08,5,0,2,1,0,0,0
23,7347.0,0.224,0.369,0,1,1,0,0,1,1
24,2603.0,0.438,0.16,3,1,0,1,0,0,0
48,5434.0,0.36,0.381,1,2,2,0,0,0,0
34,2868.0,0.5,0.687,2,0,1,0,0,0,0
43,5937.0,0.06,0.396,1,1,0,0,0,0,0
27,5214.0,0.152,0.798,4,0,1,1,0,0,0
23,3024.0,0.644,0.285,3,0,0,1,0,1,1
29,3230.0,0.267,0.359,6,1,0,0,0,0,0
35,5653.0,0.495,0.435,5,1,2,0,0,0,0
31,2500.0,0.392,0.575,2,0,0,1,0,0,0
50,2984.0,0.229,0.276,6,0,0,0,0,1,0
39,4814.0,0.502,0.089,5,1,1,0,0,2,0
56,3170.0,0.276,0.181,3,0,1,1,0,0,0
42,3869.0,0.52,0.088,4,0,0,0,0,0,0
20,2500.0,0.149,0.442,5,0,1,0,0,0,0
48,2500.0,0.167,0.451,6,0,2,0,0,0,0
22,4943.0,0.312,0.11,3,0,1,0,1,0,0
40,2597.0,0.306,0.382,4,0,2,0,0,0,0
30,2500.0,0.455,0.173,3,0,2,1,1,0,0
59,5871.0,0.222,0.742,2,0,0,1,0,0,0
52,4592.0,0.461,0.352,3,0,1,0,0,0,0
30,2500.0,0.036,0.401,5,0,3,0,0,0,0
36,3875.0,0.212,0.32,2,0,2,0,0,0,0
40,2500.0,0.295,0.204,1,0,0,1,0,0,1
46,3400.0,0.358,0.04,9,0,2,0,0,0,0
38,3941.0,0.357,0.146,7,1,1,0,1,0,0
27,2531.0,0.525,0.042,4,0,1,1,0,0,0
30,5085.0,0.234,0.101,2,0,4,1,0,0,0
37,5452.0,0.27,0.013,3,0,5,0,0,0,0
50,4099.0,0.299,0.373,4,0,2,0,0,0,0
42,4387.0,0.393,0.32,2,1,0,0,0,0,0
30,2500.0,0.293,0.339,5,0,1,0,1,0,0
44,6721.0,0.127,0.258,3,0,4,0,0,0,0
34,3494.0,0.391,0.777,3,0,1,2,1,0,1
46,2500.0,0.498,0.433,4,0,4,1,0,0,1
63,3888.0,0.173,0.207,2,1,0,1,0,0,0
34,5092.0,0.215,0.249,5,0,3,0,0,0,0
46,4585.0,0.202,0.549,5,0,0,0,1,1,1
30,2500.0,0.092,0.093,3,1,1,0,0,0,0
36,5120.0,0.315,0.179,2,0,0,0,0,0,0
38,3543.0,0.412,0.587,3,0,1,1,1,0,1
36,4562.0,0.048,0.082,6,1,2,0,0,0,0
62,2538.0,0.58,0.184,4,1,0,0,0,0,0
34,5829.0,0.028,0.308,5,0,3,0,0,0,0
43,3953.0,0.107,0.298,3,1,1,0,0,0,0
20,6217.0,0.159,0.133,3,0,3,1,0,0,1
42,2500.0,0.005,0.282,5,0,0,0,1,0,0
49,2500.0,0.105,0.058,2,0,1,0,0,0,0
32,3268.0,0.381,0.302,4,0,1,0,0,0,0
20,7048.0,0.155,0.346,5,0,0,1,1,0,1
37,8807.0,0.46,0.245,4,0,3,0,0,0,0
38,2500.0,0.493,0.229,5,0,1,0,1,0,0
45,3729.0,0.117,0.249,6,0,1,1,0,0,0
58,3904.0,0.5,0.414,1,1,2,0,0,0,0
34,5030.0,0.132,0.45,8,0,1,0,0,0,0
